"Module","Scenario","Region","Item","Variable","Year","Unit","Value"
"MARKET","res_2_1730cap_after_2023_ref","MK000000","APPL","INHA","2030","[kg/p/d]",0.00482107069484945
"MARKET","res_2_1730cap_after_2023_ref","MK000000","OFRU","INHA","2030","[kg/p/d]",0.0232914531225593
"MARKET","res_2_1730cap_after_2023_ref","MK000000","CITR","INHA","2030","[kg/p/d]",0.0205355670450411
"MARKET","res_2_1730cap_after_2023_ref","MK000000","TAGR","INHA","2030","[kg/p/d]",0.0311728281658647
"MARKET","res_2_1730cap_after_2023_ref","MK000000","TABO","INHA","2030","[kg/p/d]",0.00300022222767148
"MARKET","res_2_1730cap_after_2023_ref","MK000000","TWIN","INHA","2030","[kg/p/d]",0.00787143397765207
"MARKET","res_2_1730cap_after_2023_ref","MK000000","WHEA","INHA","2030","[kg/p/d]",0.150330009084109
"MARKET","res_2_1730cap_after_2023_ref","MK000000","BEEF","INHA","2030","[kg/p/d]",0.0166162369445159
"MARKET","res_2_1730cap_after_2023_ref","MK000000","PORK","INHA","2030","[kg/p/d]",0.0212286305142564
"MARKET","res_2_1730cap_after_2023_ref","MK000000","SGMT","INHA","2030","[kg/p/d]",0.00189786798356808
"MARKET","res_2_1730cap_after_2023_ref","MK000000","EGGS","INHA","2030","[kg/p/d]",0.0127221800686878
"MARKET","res_2_1730cap_after_2023_ref","MK000000","POUM","INHA","2030","[kg/p/d]",0.0431105931500862
"MARKET","res_2_1730cap_after_2023_ref","MK000000","WHEP","INHA","2030","[kg/p/d]",0.000156060049201704
"MARKET","res_2_1730cap_after_2023_ref","MK000000","CASE","INHA","2030","[kg/p/d]",5.52794032093861e-05
"MARKET","res_2_1730cap_after_2023_ref","MK000000","WMIO","INHA","2030","[kg/p/d]",0.000556369042039499
"MARKET","res_2_1730cap_after_2023_ref","MK000000","BUTT","INHA","2030","[kg/p/d]",0.00774615994040477
"MARKET","res_2_1730cap_after_2023_ref","MK000000","SMIP","INHA","2030","[kg/p/d]",0.00182605232347757
"MARKET","res_2_1730cap_after_2023_ref","MK000000","CHES","INHA","2030","[kg/p/d]",0.0193128485890172
"MARKET","res_2_1730cap_after_2023_ref","MK000000","FRMI","INHA","2030","[kg/p/d]",0.0497612207256813
"MARKET","res_2_1730cap_after_2023_ref","MK000000","CREM","INHA","2030","[kg/p/d]",0.000299071836822622
"MARKET","res_2_1730cap_after_2023_ref","MK000000","COCM","INHA","2030","[kg/p/d]",0.000112982848126319
"MARKET","res_2_1730cap_after_2023_ref","MK000000","RICE","INHA","2030","[kg/p/d]",0.000653091820039968
"MARKET","res_2_1730cap_after_2023_ref","MK000000","SUGA","INHA","2030","[kg/p/d]",0.0898584935759461
"MARKET","res_2_1730cap_after_2023_ref","MK000000","RAPO","INHA","2030","[kg/p/d]",0.000263002553162729
"MARKET","res_2_1730cap_after_2023_ref","MK000000","SUNO","INHA","2030","[kg/p/d]",0.0383956833164183
"MARKET","res_2_1730cap_after_2023_ref","MK000000","SOYO","INHA","2030","[kg/p/d]",0.000371568357560879
"MARKET","res_2_1730cap_after_2023_ref","MK000000","OLIO","INHA","2030","[kg/p/d]",0.000664932247579684
"MARKET","res_2_1730cap_after_2023_ref","MK000000","PLMO","INHA","2030","[kg/p/d]",0.000180530729358765
"MARKET","res_2_1730cap_after_2023_ref","MK000000","OTHO","INHA","2030","[kg/p/d]",0.00670645655245158
"MARKET","res_2_1730cap_after_2023_ref","MK000000","MILK","INHA","2030","[kg/p/d]",0.251477506393637
"MARKET","res_2_1730cap_after_2023_ref","MK000000","COFF","INHA","2030","[kg/p/d]",0.0117962012501135
"MARKET","res_2_1730cap_after_2023_ref","MK000000","TEAS","INHA","2030","[kg/p/d]",0.00218633423098233
"MARKET","res_2_1730cap_after_2023_ref","MK000000","FFIS","INHA","2030","[kg/p/d]",0.00347033925186417
"MARKET","res_2_1730cap_after_2023_ref","MK000000","SFIS","INHA","2030","[kg/p/d]",0.0115798792322595
"MARKET","res_2_1730cap_after_2023_ref","MK000000","OAQU","INHA","2030","[kg/p/d]",0.000449968158204991
"MARKET","res_2_1730cap_after_2023_ref","KO000000","RYEM","INHA","2030","[kg/p/d]",0.00335825089640775
"MARKET","res_2_1730cap_after_2023_ref","KO000000","BARL","INHA","2030","[kg/p/d]",0.00768302835110312
"MARKET","res_2_1730cap_after_2023_ref","KO000000","OATS","INHA","2030","[kg/p/d]",0.000609806480340969
"MARKET","res_2_1730cap_after_2023_ref","KO000000","MAIZ","INHA","2030","[kg/p/d]",0.0213818595527397
"MARKET","res_2_1730cap_after_2023_ref","KO000000","OCER","INHA","2030","[kg/p/d]",0.000909067092825312
"MARKET","res_2_1730cap_after_2023_ref","KO000000","SUNF","INHA","2030","[kg/p/d]",0.000147322831836679
"MARKET","res_2_1730cap_after_2023_ref","KO000000","PULS","INHA","2030","[kg/p/d]",0.00874255638437007
"MARKET","res_2_1730cap_after_2023_ref","KO000000","POTA","INHA","2030","[kg/p/d]",0.10693330703186
"MARKET","res_2_1730cap_after_2023_ref","KO000000","TOMA","INHA","2030","[kg/p/d]",0.0148540948171532
"MARKET","res_2_1730cap_after_2023_ref","KO000000","OVEG","INHA","2030","[kg/p/d]",0.107609255325583
"MARKET","res_2_1730cap_after_2023_ref","KO000000","APPL","INHA","2030","[kg/p/d]",0.0252199683456566
"MARKET","res_2_1730cap_after_2023_ref","KO000000","OFRU","INHA","2030","[kg/p/d]",0.044216602744356
"MARKET","res_2_1730cap_after_2023_ref","KO000000","TAGR","INHA","2030","[kg/p/d]",0.00502437671031887
"MARKET","res_2_1730cap_after_2023_ref","KO000000","TWIN","INHA","2030","[kg/p/d]",0.00229168032087804
"MARKET","res_2_1730cap_after_2023_ref","KO000000","WHEA","INHA","2030","[kg/p/d]",0.350027885161955
"MARKET","res_2_1730cap_after_2023_ref","KO000000","BEEF","INHA","2030","[kg/p/d]",0.0286174245758164
"MARKET","res_2_1730cap_after_2023_ref","KO000000","PORK","INHA","2030","[kg/p/d]",0.00219004999164831
"MARKET","res_2_1730cap_after_2023_ref","KO000000","SGMT","INHA","2030","[kg/p/d]",0.00132900389483946
"MARKET","res_2_1730cap_after_2023_ref","KO000000","EGGS","INHA","2030","[kg/p/d]",0.025607189301
"MARKET","res_2_1730cap_after_2023_ref","KO000000","POUM","INHA","2030","[kg/p/d]",0.0249029630044083
"MARKET","res_2_1730cap_after_2023_ref","KO000000","WHEP","INHA","2030","[kg/p/d]",0.000141849083799329
"MARKET","res_2_1730cap_after_2023_ref","KO000000","CASE","INHA","2030","[kg/p/d]",7.98684406987678e-05
"MARKET","res_2_1730cap_after_2023_ref","KO000000","WMIO","INHA","2030","[kg/p/d]",0.000296120089287158
"MARKET","res_2_1730cap_after_2023_ref","KO000000","BUTT","INHA","2030","[kg/p/d]",0.000353146171763831
"MARKET","res_2_1730cap_after_2023_ref","KO000000","SMIP","INHA","2030","[kg/p/d]",0.000141969980507785
"MARKET","res_2_1730cap_after_2023_ref","KO000000","CHES","INHA","2030","[kg/p/d]",0.00328484105697774
"MARKET","res_2_1730cap_after_2023_ref","KO000000","FRMI","INHA","2030","[kg/p/d]",0.0197843698904914
"MARKET","res_2_1730cap_after_2023_ref","KO000000","CREM","INHA","2030","[kg/p/d]",0.000196212329156094
"MARKET","res_2_1730cap_after_2023_ref","KO000000","COCM","INHA","2030","[kg/p/d]",0.000737126747080453
"MARKET","res_2_1730cap_after_2023_ref","KO000000","SUGA","INHA","2030","[kg/p/d]",0.0466488200966441
"MARKET","res_2_1730cap_after_2023_ref","KO000000","SUNO","INHA","2030","[kg/p/d]",0.00930933872566626
"MARKET","res_2_1730cap_after_2023_ref","KO000000","SOYO","INHA","2030","[kg/p/d]",0.000634036037847075
"MARKET","res_2_1730cap_after_2023_ref","KO000000","OTHO","INHA","2030","[kg/p/d]",0.049866717702258
"MARKET","res_2_1730cap_after_2023_ref","KO000000","MILK","INHA","2030","[kg/p/d]",0.351517824665813
"MARKET","res_2_1730cap_after_2023_ref","KO000000","COFF","INHA","2030","[kg/p/d]",0.0605223265932372
"MARKET","res_2_1730cap_after_2023_ref","KO000000","FFIS","INHA","2030","[kg/p/d]",0.0300523761328588
"MARKET","res_2_1730cap_after_2023_ref","KO000000","SFIS","INHA","2030","[kg/p/d]",0.0467631708249665
"MARKET","res_2_1730cap_after_2023_ref","KO000000","OAQU","INHA","2030","[kg/p/d]",0.00261460765997037
"MARKET","res_2_1730cap_after_2023_ref","TUR","RYEM","INHA","2030","[kg/p/d]",0.0041703260705782
"MARKET","res_2_1730cap_after_2023_ref","TUR","BARL","INHA","2030","[kg/p/d]",0.00859587845216921
"MARKET","res_2_1730cap_after_2023_ref","TUR","OATS","INHA","2030","[kg/p/d]",1.70069111982217e-05
"MARKET","res_2_1730cap_after_2023_ref","TUR","MAIZ","INHA","2030","[kg/p/d]",0.0284596809565046
"MARKET","res_2_1730cap_after_2023_ref","TUR","OCER","INHA","2030","[kg/p/d]",0.00906714535574162
"MARKET","res_2_1730cap_after_2023_ref","TUR","SUNF","INHA","2030","[kg/p/d]",0.00773524167498186
"MARKET","res_2_1730cap_after_2023_ref","TUR","SOYA","INHA","2030","[kg/p/d]",3.14964279781859e-05
"MARKET","res_2_1730cap_after_2023_ref","TUR","PULS","INHA","2030","[kg/p/d]",0.0303315051377141
"MARKET","res_2_1730cap_after_2023_ref","TUR","POTA","INHA","2030","[kg/p/d]",0.0834590073267391
"MARKET","res_2_1730cap_after_2023_ref","TUR","TOMA","INHA","2030","[kg/p/d]",0.0469089404483967
"MARKET","res_2_1730cap_after_2023_ref","TUR","OVEG","INHA","2030","[kg/p/d]",0.047183309850628
"MARKET","res_2_1730cap_after_2023_ref","TUR","APPL","INHA","2030","[kg/p/d]",0.0120668443398267
"MARKET","res_2_1730cap_after_2023_ref","TUR","OFRU","INHA","2030","[kg/p/d]",0.00140831529789527
"MARKET","res_2_1730cap_after_2023_ref","TUR","CITR","INHA","2030","[kg/p/d]",0.00284330739676308
"MARKET","res_2_1730cap_after_2023_ref","TUR","TAGR","INHA","2030","[kg/p/d]",0.00796141450568071
"MARKET","res_2_1730cap_after_2023_ref","TUR","TABO","INHA","2030","[kg/p/d]",0.00113934311039918
"MARKET","res_2_1730cap_after_2023_ref","TUR","TWIN","INHA","2030","[kg/p/d]",0.000576843483196972
"MARKET","res_2_1730cap_after_2023_ref","TUR","WHEA","INHA","2030","[kg/p/d]",0.233752780366371
"MARKET","res_2_1730cap_after_2023_ref","TUR","BEEF","INHA","2030","[kg/p/d]",0.0274365390767825
"MARKET","res_2_1730cap_after_2023_ref","TUR","PORK","INHA","2030","[kg/p/d]",0.000106826150311124
"MARKET","res_2_1730cap_after_2023_ref","TUR","SGMT","INHA","2030","[kg/p/d]",0.0112631622052334
"MARKET","res_2_1730cap_after_2023_ref","TUR","EGGS","INHA","2030","[kg/p/d]",0.0187900292791762
"MARKET","res_2_1730cap_after_2023_ref","TUR","POUM","INHA","2030","[kg/p/d]",0.0503657061662369
"MARKET","res_2_1730cap_after_2023_ref","TUR","WHEP","INHA","2030","[kg/p/d]",0.000142908864447584
"MARKET","res_2_1730cap_after_2023_ref","TUR","CASE","INHA","2030","[kg/p/d]",5.13412904582735e-06
"MARKET","res_2_1730cap_after_2023_ref","TUR","WMIO","INHA","2030","[kg/p/d]",5.7852468361908e-05
"MARKET","res_2_1730cap_after_2023_ref","TUR","BUTT","INHA","2030","[kg/p/d]",0.00523885540461449
"MARKET","res_2_1730cap_after_2023_ref","TUR","SMIP","INHA","2030","[kg/p/d]",0.0016235854007255
"MARKET","res_2_1730cap_after_2023_ref","TUR","CHES","INHA","2030","[kg/p/d]",0.00569498574780247
"MARKET","res_2_1730cap_after_2023_ref","TUR","FRMI","INHA","2030","[kg/p/d]",0.0225843256875739
"MARKET","res_2_1730cap_after_2023_ref","TUR","CREM","INHA","2030","[kg/p/d]",0.000127923825623534
"MARKET","res_2_1730cap_after_2023_ref","TUR","COCM","INHA","2030","[kg/p/d]",0.00085769967606804
"MARKET","res_2_1730cap_after_2023_ref","TUR","RICE","INHA","2030","[kg/p/d]",0.00212709676311488
"MARKET","res_2_1730cap_after_2023_ref","TUR","SUGA","INHA","2030","[kg/p/d]",0.0817479409835091
"MARKET","res_2_1730cap_after_2023_ref","TUR","RAPO","INHA","2030","[kg/p/d]",0.00161885774704496
"MARKET","res_2_1730cap_after_2023_ref","TUR","SUNO","INHA","2030","[kg/p/d]",0.015687132471919
"MARKET","res_2_1730cap_after_2023_ref","TUR","SOYO","INHA","2030","[kg/p/d]",0.00392721954360282
"MARKET","res_2_1730cap_after_2023_ref","TUR","OLIO","INHA","2030","[kg/p/d]",0.00146822003791451
"MARKET","res_2_1730cap_after_2023_ref","TUR","PLMO","INHA","2030","[kg/p/d]",0.0177811856439245
"MARKET","res_2_1730cap_after_2023_ref","TUR","OTHO","INHA","2030","[kg/p/d]",0.00815691903781204
"MARKET","res_2_1730cap_after_2023_ref","TUR","MILK","INHA","2030","[kg/p/d]",0.267795140414573
"MARKET","res_2_1730cap_after_2023_ref","TUR","COFF","INHA","2030","[kg/p/d]",0.00155804315985154
"MARKET","res_2_1730cap_after_2023_ref","TUR","TEAS","INHA","2030","[kg/p/d]",0.0114976273945865
"MARKET","res_2_1730cap_after_2023_ref","TUR","FFIS","INHA","2030","[kg/p/d]",0.00216082851839682
"MARKET","res_2_1730cap_after_2023_ref","TUR","SFIS","INHA","2030","[kg/p/d]",0.00853556766874318
"MARKET","res_2_1730cap_after_2023_ref","TUR","OAQU","INHA","2030","[kg/p/d]",0.000852510967038939
"MARKET","res_2_1730cap_after_2023_ref","CH","RYEM","INHA","2030","[kg/p/d]",0.00198981247595906
"MARKET","res_2_1730cap_after_2023_ref","CH","BARL","INHA","2030","[kg/p/d]",0.0156310720657059
"MARKET","res_2_1730cap_after_2023_ref","CH","OATS","INHA","2030","[kg/p/d]",0.012088268807226
"MARKET","res_2_1730cap_after_2023_ref","CH","MAIZ","INHA","2030","[kg/p/d]",0.0135148330726796
"MARKET","res_2_1730cap_after_2023_ref","CH","OCER","INHA","2030","[kg/p/d]",0.002037228306202
"MARKET","res_2_1730cap_after_2023_ref","CH","PULS","INHA","2030","[kg/p/d]",0.0256674932509281
"MARKET","res_2_1730cap_after_2023_ref","CH","POTA","INHA","2030","[kg/p/d]",0.0843368649793451
"MARKET","res_2_1730cap_after_2023_ref","CH","TOMA","INHA","2030","[kg/p/d]",0.0159646801218489
"MARKET","res_2_1730cap_after_2023_ref","CH","OVEG","INHA","2030","[kg/p/d]",0.0836865803618388
"MARKET","res_2_1730cap_after_2023_ref","CH","APPL","INHA","2030","[kg/p/d]",0.0345676655850037
"MARKET","res_2_1730cap_after_2023_ref","CH","OFRU","INHA","2030","[kg/p/d]",0.0879895388072911
"MARKET","res_2_1730cap_after_2023_ref","CH","CITR","INHA","2030","[kg/p/d]",0.0210670710140675
"MARKET","res_2_1730cap_after_2023_ref","CH","TAGR","INHA","2030","[kg/p/d]",0.00673362435835008
"MARKET","res_2_1730cap_after_2023_ref","CH","TABO","INHA","2030","[kg/p/d]",0.00170065394667768
"MARKET","res_2_1730cap_after_2023_ref","CH","TWIN","INHA","2030","[kg/p/d]",0.0821405575080746
"MARKET","res_2_1730cap_after_2023_ref","CH","WHEA","INHA","2030","[kg/p/d]",0.112622205796772
"MARKET","res_2_1730cap_after_2023_ref","CH","BEEF","INHA","2030","[kg/p/d]",0.0373445817069602
"MARKET","res_2_1730cap_after_2023_ref","CH","PORK","INHA","2030","[kg/p/d]",0.0522316202715365
"MARKET","res_2_1730cap_after_2023_ref","CH","SGMT","INHA","2030","[kg/p/d]",0.00291088998158863
"MARKET","res_2_1730cap_after_2023_ref","CH","EGGS","INHA","2030","[kg/p/d]",0.0348371691979801
"MARKET","res_2_1730cap_after_2023_ref","CH","POUM","INHA","2030","[kg/p/d]",0.0367631127774715
"MARKET","res_2_1730cap_after_2023_ref","CH","WHEP","INHA","2030","[kg/p/d]",0.000596754573401275
"MARKET","res_2_1730cap_after_2023_ref","CH","WMIO","INHA","2030","[kg/p/d]",0.00168458377320651
"MARKET","res_2_1730cap_after_2023_ref","CH","BUTT","INHA","2030","[kg/p/d]",0.0128989950783756
"MARKET","res_2_1730cap_after_2023_ref","CH","SMIP","INHA","2030","[kg/p/d]",0.00267645591785801
"MARKET","res_2_1730cap_after_2023_ref","CH","CHES","INHA","2030","[kg/p/d]",0.0732188759492753
"MARKET","res_2_1730cap_after_2023_ref","CH","FRMI","INHA","2030","[kg/p/d]",0.0697488064086467
"MARKET","res_2_1730cap_after_2023_ref","CH","CREM","INHA","2030","[kg/p/d]",0.0143118206074973
"MARKET","res_2_1730cap_after_2023_ref","CH","COCM","INHA","2030","[kg/p/d]",0.000827989609702679
"MARKET","res_2_1730cap_after_2023_ref","CH","RICE","INHA","2030","[kg/p/d]",0.00938499049237063
"MARKET","res_2_1730cap_after_2023_ref","CH","SUGA","INHA","2030","[kg/p/d]",0.0930174826291343
"MARKET","res_2_1730cap_after_2023_ref","CH","RAPO","INHA","2030","[kg/p/d]",0.0103365556903409
"MARKET","res_2_1730cap_after_2023_ref","CH","SUNO","INHA","2030","[kg/p/d]",0.00670009753973773
"MARKET","res_2_1730cap_after_2023_ref","CH","SOYO","INHA","2030","[kg/p/d]",0.000345240222107284
"MARKET","res_2_1730cap_after_2023_ref","CH","OLIO","INHA","2030","[kg/p/d]",0.00471769398186957
"MARKET","res_2_1730cap_after_2023_ref","CH","PLMO","INHA","2030","[kg/p/d]",0.00571075625094916
"MARKET","res_2_1730cap_after_2023_ref","REU","BARL","INHA","2030","[kg/p/d]",0.0316932451338275
"MARKET","res_2_1730cap_after_2023_ref","REU","OATS","INHA","2030","[kg/p/d]",0.00619462763747061
"MARKET","res_2_1730cap_after_2023_ref","REU","POTA","INHA","2030","[kg/p/d]",0.0570903256246679
"MARKET","res_2_1730cap_after_2023_ref","REU","TOMA","INHA","2030","[kg/p/d]",0.0165567356144209
"MARKET","res_2_1730cap_after_2023_ref","REU","OVEG","INHA","2030","[kg/p/d]",0.0992728870226721
"MARKET","res_2_1730cap_after_2023_ref","REU","APPL","INHA","2030","[kg/p/d]",0.0210041456356491
"MARKET","res_2_1730cap_after_2023_ref","REU","OFRU","INHA","2030","[kg/p/d]",0.0958999728501452
"MARKET","res_2_1730cap_after_2023_ref","REU","CITR","INHA","2030","[kg/p/d]",0.0235291033304052
"MARKET","res_2_1730cap_after_2023_ref","REU","TAGR","INHA","2030","[kg/p/d]",0.0110180323364746
"MARKET","res_2_1730cap_after_2023_ref","REU","TWIN","INHA","2030","[kg/p/d]",0.0375492749053414
"MARKET","res_2_1730cap_after_2023_ref","REU","WHEA","INHA","2030","[kg/p/d]",0.0851047794995956
"MARKET","res_2_1730cap_after_2023_ref","REU","BEEF","INHA","2030","[kg/p/d]",0.025124890145955
"MARKET","res_2_1730cap_after_2023_ref","REU","PORK","INHA","2030","[kg/p/d]",0.0595788855259697
"MARKET","res_2_1730cap_after_2023_ref","REU","SGMT","INHA","2030","[kg/p/d]",0.045397468778174
"MARKET","res_2_1730cap_after_2023_ref","REU","EGGS","INHA","2030","[kg/p/d]",0.0265035599634158
"MARKET","res_2_1730cap_after_2023_ref","REU","POUM","INHA","2030","[kg/p/d]",0.0908651831427147
"MARKET","res_2_1730cap_after_2023_ref","REU","BUTT","INHA","2030","[kg/p/d]",0.0123584400825379
"MARKET","res_2_1730cap_after_2023_ref","REU","CHES","INHA","2030","[kg/p/d]",0.0804735504527378
"MARKET","res_2_1730cap_after_2023_ref","REU","FRMI","INHA","2030","[kg/p/d]",0.243795960563044
"MARKET","res_2_1730cap_after_2023_ref","REU","CREM","INHA","2030","[kg/p/d]",0.0215673642635309
"MARKET","res_2_1730cap_after_2023_ref","REU","RICE","INHA","2030","[kg/p/d]",0.00350658145076752
"MARKET","res_2_1730cap_after_2023_ref","REU","SUGA","INHA","2030","[kg/p/d]",0.0400480273923312
"MARKET","res_2_1730cap_after_2023_ref","REU","SUNO","INHA","2030","[kg/p/d]",0.00328128610369045
"MARKET","res_2_1730cap_after_2023_ref","REU","SOYO","INHA","2030","[kg/p/d]",0.00815279622527791
"MARKET","res_2_1730cap_after_2023_ref","REU","OLIO","INHA","2030","[kg/p/d]",0.00531697780642598
"MARKET","res_2_1730cap_after_2023_ref","REU","COFF","INHA","2030","[kg/p/d]",0.024224604345429
"MARKET","res_2_1730cap_after_2023_ref","REU","FFIS","INHA","2030","[kg/p/d]",0.00904226542750329
"MARKET","res_2_1730cap_after_2023_ref","REU","SFIS","INHA","2030","[kg/p/d]",0.149645510619894
"MARKET","res_2_1730cap_after_2023_ref","REU","OAQU","INHA","2030","[kg/p/d]",0.0450879460342444
"MARKET","res_2_1730cap_after_2023_ref","REU","FENI","INHA","2030","[kg/p/d]",0.00388691672279335
"MARKET","res_2_1730cap_after_2023_ref","RUS","RYEM","INHA","2030","[kg/p/d]",0.00355067270668739
"MARKET","res_2_1730cap_after_2023_ref","RUS","BARL","INHA","2030","[kg/p/d]",0.0196575955392142
"MARKET","res_2_1730cap_after_2023_ref","RUS","OATS","INHA","2030","[kg/p/d]",0.00235416683565392
"MARKET","res_2_1730cap_after_2023_ref","RUS","MAIZ","INHA","2030","[kg/p/d]",0.000987599472129165
"MARKET","res_2_1730cap_after_2023_ref","RUS","OCER","INHA","2030","[kg/p/d]",0.00193460789400393
"MARKET","res_2_1730cap_after_2023_ref","RUS","RAPE","INHA","2030","[kg/p/d]",3.67789877597149e-05
"MARKET","res_2_1730cap_after_2023_ref","RUS","SOYA","INHA","2030","[kg/p/d]",0.000489266401184617
"MARKET","res_2_1730cap_after_2023_ref","RUS","PULS","INHA","2030","[kg/p/d]",0.00501727464378777
"MARKET","res_2_1730cap_after_2023_ref","RUS","POTA","INHA","2030","[kg/p/d]",0.120182526229921
"MARKET","res_2_1730cap_after_2023_ref","RUS","TOBA","INHA","2030","[kg/p/d]",0.00153584170052045
"MARKET","res_2_1730cap_after_2023_ref","RUS","TOMA","INHA","2030","[kg/p/d]",0.02987919105373
"MARKET","res_2_1730cap_after_2023_ref","RUS","OVEG","INHA","2030","[kg/p/d]",0.100482089502976
"MARKET","res_2_1730cap_after_2023_ref","RUS","APPL","INHA","2030","[kg/p/d]",0.0217958251464786
"MARKET","res_2_1730cap_after_2023_ref","RUS","OFRU","INHA","2030","[kg/p/d]",0.0428265244629835
"MARKET","res_2_1730cap_after_2023_ref","RUS","CITR","INHA","2030","[kg/p/d]",0.0137765399055577
"MARKET","res_2_1730cap_after_2023_ref","RUS","TAGR","INHA","2030","[kg/p/d]",0.00228990884846978
"MARKET","res_2_1730cap_after_2023_ref","RUS","TABO","INHA","2030","[kg/p/d]",0.00083569809717217
"MARKET","res_2_1730cap_after_2023_ref","RUS","TWIN","INHA","2030","[kg/p/d]",0.020019495168847
"MARKET","res_2_1730cap_after_2023_ref","RUS","WHEA","INHA","2030","[kg/p/d]",0.162379038566983
"MARKET","res_2_1730cap_after_2023_ref","RUS","BEEF","INHA","2030","[kg/p/d]",0.021589892237005
"MARKET","res_2_1730cap_after_2023_ref","RUS","PORK","INHA","2030","[kg/p/d]",0.0552407680700515
"MARKET","res_2_1730cap_after_2023_ref","RUS","SGMT","INHA","2030","[kg/p/d]",0.0027106393837636
"MARKET","res_2_1730cap_after_2023_ref","RUS","EGGS","INHA","2030","[kg/p/d]",0.042178576338279
"MARKET","res_2_1730cap_after_2023_ref","RUS","POUM","INHA","2030","[kg/p/d]",0.0613910459912071
"MARKET","res_2_1730cap_after_2023_ref","RUS","WMIO","INHA","2030","[kg/p/d]",0.00100101737694195
"MARKET","res_2_1730cap_after_2023_ref","RUS","BUTT","INHA","2030","[kg/p/d]",0.00668799125019818
"MARKET","res_2_1730cap_after_2023_ref","RUS","SMIP","INHA","2030","[kg/p/d]",0.000742679804452642
"MARKET","res_2_1730cap_after_2023_ref","RUS","CHES","INHA","2030","[kg/p/d]",0.0175532400132355
"MARKET","res_2_1730cap_after_2023_ref","RUS","FRMI","INHA","2030","[kg/p/d]",0.275774857429004
"MARKET","res_2_1730cap_after_2023_ref","RUS","CREM","INHA","2030","[kg/p/d]",0.00411080743767266
"MARKET","res_2_1730cap_after_2023_ref","RUS","COCM","INHA","2030","[kg/p/d]",0.00269296965335097
"MARKET","res_2_1730cap_after_2023_ref","RUS","RICE","INHA","2030","[kg/p/d]",0.00731586393226776
"MARKET","res_2_1730cap_after_2023_ref","RUS","SUGA","INHA","2030","[kg/p/d]",0.0444322697198923
"MARKET","res_2_1730cap_after_2023_ref","RUS","RAPO","INHA","2030","[kg/p/d]",8.00362362891704e-05
"MARKET","res_2_1730cap_after_2023_ref","RUS","SUNO","INHA","2030","[kg/p/d]",0.0605653886828765
"MARKET","res_2_1730cap_after_2023_ref","RUS","SOYO","INHA","2030","[kg/p/d]",0.00165699407715498
"MARKET","res_2_1730cap_after_2023_ref","RUS","OLIO","INHA","2030","[kg/p/d]",0.000117166913204046
"MARKET","res_2_1730cap_after_2023_ref","RUS","OTHO","INHA","2030","[kg/p/d]",0.00659831850067011
"MARKET","res_2_1730cap_after_2023_ref","RUS","COFF","INHA","2030","[kg/p/d]",0.00319281453875154
"MARKET","res_2_1730cap_after_2023_ref","RUS","TEAS","INHA","2030","[kg/p/d]",0.00249073702179129
"MARKET","res_2_1730cap_after_2023_ref","RUS","COCO","INHA","2030","[kg/p/d]",0.00176085711573211
"MARKET","res_2_1730cap_after_2023_ref","RUS","FFIS","INHA","2030","[kg/p/d]",0.0101055113872522
"MARKET","res_2_1730cap_after_2023_ref","RUS","SFIS","INHA","2030","[kg/p/d]",0.0207910240262081
"MARKET","res_2_1730cap_after_2023_ref","RUS","OAQU","INHA","2030","[kg/p/d]",0.00250384343421416
"MARKET","res_2_1730cap_after_2023_ref","RUS","FENI","INHA","2030","[kg/p/d]",9.96994258132483e-06
"MARKET","res_2_1730cap_after_2023_ref","UKR","RYEM","INHA","2030","[kg/p/d]",0.0283927035647135
"MARKET","res_2_1730cap_after_2023_ref","UKR","BARL","INHA","2030","[kg/p/d]",0.0255697937543854
"MARKET","res_2_1730cap_after_2023_ref","UKR","OATS","INHA","2030","[kg/p/d]",0.00368765284989874
"MARKET","res_2_1730cap_after_2023_ref","UKR","MAIZ","INHA","2030","[kg/p/d]",0.0275341000659416
"MARKET","res_2_1730cap_after_2023_ref","UKR","OCER","INHA","2030","[kg/p/d]",0.00936227359622159
"MARKET","res_2_1730cap_after_2023_ref","UKR","SOYA","INHA","2030","[kg/p/d]",5.92837202847077e-05
"MARKET","res_2_1730cap_after_2023_ref","UKR","PULS","INHA","2030","[kg/p/d]",0.00413173102574866
"MARKET","res_2_1730cap_after_2023_ref","UKR","POTA","INHA","2030","[kg/p/d]",0.204480758565589
"MARKET","res_2_1730cap_after_2023_ref","UKR","TOBA","INHA","2030","[kg/p/d]",0.00172823985032855
"MARKET","res_2_1730cap_after_2023_ref","UKR","TOMA","INHA","2030","[kg/p/d]",0.0655389371681041
"MARKET","res_2_1730cap_after_2023_ref","UKR","OVEG","INHA","2030","[kg/p/d]",0.200197118292656
"MARKET","res_2_1730cap_after_2023_ref","UKR","APPL","INHA","2030","[kg/p/d]",0.0234956245854363
"MARKET","res_2_1730cap_after_2023_ref","UKR","OFRU","INHA","2030","[kg/p/d]",0.0410012867847367
"MARKET","res_2_1730cap_after_2023_ref","UKR","CITR","INHA","2030","[kg/p/d]",0.00921166346865797
"MARKET","res_2_1730cap_after_2023_ref","UKR","TAGR","INHA","2030","[kg/p/d]",0.00908166624794086
"MARKET","res_2_1730cap_after_2023_ref","UKR","TABO","INHA","2030","[kg/p/d]",0.00040670854511469
